Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=2078ccd1b792432d,"소프트웨어, 프로그래밍 정규직",삼정산업 포항 북구,"연봉 30,000,000원 - 35,000,000원","당업무 자격요건 인원 소프트웨어 프로그래밍 [담당업무] 1) 시스템 소프트웨어 개발 2) C++ , C# , Python , Database , AI 솔루션 개발 등 [근무부서 및 직급/직책] 근무부서: 기술연구소 [자격요건..."
https://kr.indeed.com/viewjob?jk=b35da47f5e84c9b4,콘텐츠서비스개발팀 - 데이터분석가,Nexon 성남 분당구,,"적인 문제 해결 및 커뮤니케이션 능력 - 새로운 기술 습득에 능동적이고 거부감이 없는 분 우대사항 - Python , Scala 을 이용한 데이터분석 능력 - SQL 기본 활용 능력 - 통계 및 분석에 대한 이론 지식..."
https://kr.indeed.com/viewjob?jk=09682af104f3eaac,2020년도 국비기술교육생,대한상공회의소 광주인력개발원 광주 광산구,,통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>하둡(Hadoop)|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=649ccf047c868778,"금융 데이터 분석 엔진, 로보어드바이저 개발자",에스비씨엔 서울 영등포구,,"시스템, 머신러닝, 자연어처리. 패턴분석 - 다음 언어에서 최소 한 가지 이상 능숙자: Java, C++, Python, JavaScript 우대사항 - 석사이상 컴퓨터공학 (Computer Science) 분야 또는..."
https://kr.indeed.com/viewjob?jk=70fccff4d30cb6bf,NAVER IDC 서버 운영/관리(가산),NIT Service 서울 가산동,,"사항] - Web, WAS에 대한 지식과 System application 운영 경험 - Shell script, python 활용 가능 - 해외 데이터센터 인프라 구축 또는 운영 경험 [고용형태] - 정규직 [근무지역..."
https://kr.indeed.com/viewjob?jk=bad0f76842269b46,[해외취업] 【AI・RPAエンジニア】経験半年の方も歓迎 10ヵ国の技術者が在...,株式会社リープ 대한민국,,"격요건 【必須要件】 ・何かしらのシステム開発経験が半年以上ある方 【歓迎要件】 ・Java, PHP, .NET, Pythonのスキルをお持ちの方 ・顧客折衝や要件定義などの上流工程経験がある方 ・RPAエンジニアとしての実務経験、知識がある方..."
https://kr.indeed.com/viewjob?jk=b79c2ae536063b01,[전문연구요원] 상시,네이버 서울,,"Tool Engineer ㅇ Python/C/C++ 언어 개발 용이 ㅇ... Design, Debugging Skills ㅇ스크립트 언어 개발 경험 ( Python, Bash, etc.) ㅇ Embedded Platform과..."
https://kr.indeed.com/viewjob?jk=3a8cf7e51ca14e44,Data Engineer,NHN godo 4.4 서울 구로구,,"MongoDB, CouchBase, Hadoop, Redis 등 운영 경험이 있는 분 - PHP, Python, JAVA, GO 중 1개 이상 사용한 개발이 가능한 분 - Spark, ELK, R, MapReduce 사용..."
https://kr.indeed.com/viewjob?jk=212ca67d161b7162,2020 Market Data Analyst - Seoul (Korean...,Bloomberg 서울,,"languages (e.g. Python, R, JavaScript... programming/scripting languages (e.g. Python, R, JavaScript, Java) as well as SQL..."
https://kr.indeed.com/viewjob?jk=752a4b5d63eac97c,Back-end Engineer (Python),Soomgo 서울 강남구,,래픽 처리를 위한 AWS 인프라 구축 • 5년 이상의 웹/앱 서비스 백엔드 시스템 개발 경험이 있는 분 • Python 언어를 활용한 개발 경험이 있는 분 • 성능 최적화에 대해 지속적으로 고민하고 노력하시는 분 • AWS...
https://kr.indeed.com/viewjob?jk=92bd400e3b5306ba,[Clova] Clova AI 인재,네이버 서울,,"산시스템 등 CS 핵심 전공 지식 관련한 수준 높은 이해 Git을 능숙하게 사용 백엔드 서버 구현 역량 ( Python, Golang, Java Spring, node.js 등) Mobile App 개발 Objective..."
https://kr.indeed.com/viewjob?jk=bfe0f5ac4f32ec89,추천 통계분석/데이터사이언티스트,카카오 4.2 성남 판교역,,기능 기계학습 모델링 지원자격 개발 경력 3년 이상 숙련된 데이터분석 능력 데이터 사이언스를 위한 언어( Python/R) 를 하나 이상 능숙하게 다룰 수 있으신 분 분석 결과를 설득력있게 전달할 수 있는 분 우대사항...
https://kr.indeed.com/viewjob?jk=ce6747e77c861c46,Data Scientist,Boston Consulting Group 4.2 서울,,"analysis a plus, Programming... scripting exp.: eg. Python, C#, VBA, Java, Perl, etc. Experience in applied analytics..."
https://kr.indeed.com/viewjob?jk=1748baa27965fdbf,"MVP 개발 엔지니어(서버, 웹프론트) (정규직, 계약직, 프리랜서)",더테스터 대전 중구,,1년 이상의 서버 개발 경험 · 아래 옵션 중 하나의 기술 스택 사용 - JAVA기반의 Spring - Python 기반의 Django - Ruby 기반의 Rails 우대사항 · 팀단위로 프로젝트를 수주해본 적 있는...
https://kr.indeed.com/viewjob?jk=6f33a670e47e8440,[빅데이터플랫폼] 데이터 플랫폼 엔지니어링 담당자,한국카카오은행 성남 분당구,,"및 구축 능력이 있는 분 · Hadoop Ecosystem 운영 경력이 3년 이상인 분 · Java 외 Python, Shell Script 중 1개 이상 언어로 필요한 운영 도구 개발이 가능한 분 · 전산 또는 관련 분야..."
https://kr.indeed.com/viewjob?jk=aea07d26df8ae423,Machine Learning Researcher – Audio and...,Qualcomm Korea YH 서울,,experience in machine learning • Programming skill in Python or C/C++ • Experience in PyTorch (preferred) or TensorFlow...
https://kr.indeed.com/viewjob?jk=1261d7964780dcb4,(주)웨이브웨어 2020 년도 신입사원 (개발자),웨이브웨어 대전 유성구,"연봉 25,000,000원 - 30,000,000원","유경험자 - keras/theano/tensorflow 유경험자 - python, java 유경험자 - lwjgl/jogl 을 이용한 OpenGL... tensorflow 유경험자 - python, java 유경험자..."
https://kr.indeed.com/viewjob?jk=9a9e91ae6092ed2d,Developers,Coinplug 경기도 성남,,"development and operation Experience using Java / Node.js / Go / Python, etc. Ability to utilize Databases including RDB..."
